,k,distance,seed,silhouette,davies_bouldin,adjusted_rand_score,homogeneity_completeness_v_measure,sum_of_squared_error
k2_L2_seed25,2,L2,25,0.1959862404885703,1.909640367848986,0.026665613006373455,"(np.float64(0.02953901891097581), np.float64(0.045676851082374376), np.float64(0.03587672037923298))",497.15043920176225
k2_L2_seed30,2,L2,30,0.1959862404885703,1.909640367848986,0.026665613006373455,"(np.float64(0.02953901891097581), np.float64(0.045676851082374376), np.float64(0.03587672037923298))",497.15043920176225
k2_L2_seed35,2,L2,35,0.2670531904227982,1.4259049921279838,0.018792844198760553,"(np.float64(0.006380949162070297), np.float64(0.016146192442297806), np.float64(0.009147013406736734))",516.7453115136318
k2_L2_seed40,2,L2,40,0.1959862404885703,1.909640367848986,0.026665613006373455,"(np.float64(0.02953901891097581), np.float64(0.045676851082374376), np.float64(0.03587672037923298))",497.15043920176225
k2_L2_seed45,2,L2,45,0.1959862404885703,1.909640367848986,0.026665613006373455,"(np.float64(0.02953901891097581), np.float64(0.045676851082374376), np.float64(0.03587672037923298))",497.15043920176225
k2_L2_seed50,2,L2,50,0.2876944537478072,1.5278958684731228,0.00032656113110978525,"(np.float64(0.0016778910674439065), np.float64(0.0031798828085654713), np.float64(0.0021966839528535296))",482.1427465965553
k2_L2_seed55,2,L2,55,0.2557568601762223,1.8971343793594362,0.009190310269601685,"(np.float64(0.004486293113638849), np.float64(0.007464909232994444), np.float64(0.005604418687690658))",499.9429761269503
k2_L2_seed60,2,L2,60,0.19594693604340396,1.9100881558265916,0.027179869642746192,"(np.float64(0.029848993712641655), np.float64(0.046141715166027), np.float64(0.03624874109492244))",497.1516865788003
k2_L2_seed65,2,L2,65,0.1959862404885703,1.909640367848986,0.026665613006373455,"(np.float64(0.02953901891097581), np.float64(0.045676851082374376), np.float64(0.03587672037923298))",497.15043920176225
k2_cosine_seed20,2,cosine,20,0.2670531904227982,1.4259049921279838,0.018792844198760553,"(np.float64(0.006380949162070297), np.float64(0.016146192442297806), np.float64(0.009147013406736734))",516.7453115136318
k2_cosine_seed25,2,cosine,25,0.19290796281149258,1.940631307026041,0.031411479537177316,"(np.float64(0.02907730522752801), np.float64(0.04475111223445161), np.float64(0.03525043051024709))",500.00040324242053
k2_cosine_seed30,2,cosine,30,0.19290796281149258,1.940631307026041,0.031411479537177316,"(np.float64(0.02907730522752801), np.float64(0.04475111223445161), np.float64(0.03525043051024709))",500.00040324242053
k2_cosine_seed35,2,cosine,35,0.19290796281149258,1.940631307026041,0.031411479537177316,"(np.float64(0.02907730522752801), np.float64(0.04475111223445161), np.float64(0.03525043051024709))",500.00040324242053
k2_cosine_seed40,2,cosine,40,0.2876944537478072,1.5278958684731228,0.00032656113110978525,"(np.float64(0.0016778910674439065), np.float64(0.0031798828085654713), np.float64(0.0021966839528535296))",482.1427465965553
k2_cosine_seed45,2,cosine,45,0.2876944537478072,1.5278958684731228,0.00032656113110978525,"(np.float64(0.0016778910674439065), np.float64(0.0031798828085654713), np.float64(0.0021966839528535296))",482.1427465965553
k2_cosine_seed50,2,cosine,50,0.19298612921842495,1.9399596954149403,0.030860571181058723,"(np.float64(0.02846139466314061), np.float64(0.043803085236856255), np.float64(0.034503725706310884))",499.92211799577024
k2_cosine_seed55,2,cosine,55,0.19290796281149258,1.940631307026041,0.031411479537177316,"(np.float64(0.02907730522752801), np.float64(0.04475111223445161), np.float64(0.03525043051024709))",500.00040324242053
k2_cosine_seed60,2,cosine,60,0.2670531904227982,1.4259049921279838,0.018792844198760553,"(np.float64(0.006380949162070297), np.float64(0.016146192442297806), np.float64(0.009147013406736734))",516.7453115136318
k2_cosine_seed65,2,cosine,65,0.2670531904227982,1.4259049921279838,0.018792844198760553,"(np.float64(0.006380949162070297), np.float64(0.016146192442297806), np.float64(0.009147013406736734))",516.7453115136318
k3_L1_seed20,3,L1,20,0.1466461672559919,2.2665623747058015,0.013027536175779883,"(np.float64(0.040895314383130946), np.float64(0.0421758248457559), np.float64(0.04152570032012465))",310.79879495450746
k3_L1_seed25,3,L1,25,0.17156685423706258,1.9332224662541968,0.031858042208698485,"(np.float64(0.047547018889026633), np.float64(0.05437883058463458), np.float64(0.05073396588446261))",306.11542961476107
k3_L1_seed30,3,L1,30,0.2291764245898849,1.674104900644586,0.011338413747630652,"(np.float64(0.0277531200077906), np.float64(0.03103026959693677), np.float64(0.029300344937190404))",282.5884424481051
k3_L1_seed35,3,L1,35,0.24672353748171158,1.553112900184981,0.00275913402997419,"(np.float64(0.02336716778139673), np.float64(0.024747164764000594), np.float64(0.024037375998457625))",268.08206206716756
k3_L1_seed40,3,L1,40,0.23139733997860315,1.6674768204070538,0.006209560234069487,"(np.float64(0.023724905905956797), np.float64(0.027551144529044953), np.float64(0.025495267517984126))",285.4314059640341
k3_L1_seed45,3,L1,45,0.24672353748171158,1.553112900184981,0.00275913402997419,"(np.float64(0.02336716778139673), np.float64(0.024747164764000587), np.float64(0.024037375998457622))",268.08206206716756
k3_L1_seed50,3,L1,50,0.14783358728103418,2.2486443188936085,0.013716227036017223,"(np.float64(0.039374899605884923), np.float64(0.04021510959071449), np.float64(0.039790569664658326))",309.7922118464545
k3_L1_seed55,3,L1,55,0.23565134791057193,1.5565145897491293,0.01682563331258444,"(np.float64(0.03016244984999443), np.float64(0.03033793593585381), np.float64(0.030249938387387255))",265.3720506383617
k3_L1_seed60,3,L1,60,0.20789058230920687,1.5848317584201947,0.027237285947543762,"(np.float64(0.033549638599493975), np.float64(0.034164179417628025), np.float64(0.03385412035752778))",277.32726329508216
k3_L1_seed65,3,L1,65,0.24672353748171158,1.553112900184981,0.00275913402997419,"(np.float64(0.02336716778139673), np.float64(0.024747164764000587), np.float64(0.024037375998457622))",268.08206206716756
k3_L2_seed20,3,L2,20,0.2398185457117352,1.542317666955734,0.017169132537776046,"(np.float64(0.030676737188217864), np.float64(0.030634103728426298), np.float64(0.03065540563539789))",261.75667686643555
k3_L2_seed25,3,L2,25,0.21059928379163143,1.1555357450919128,0.019565382668881477,"(np.float64(0.00642486808181154), np.float64(0.013295145228998306), np.float64(0.00866323494599429))",328.3781222434655
k3_L2_seed30,3,L2,30,0.3134375429482948,1.347389524853759,0.012556282373584285,"(np.float64(0.008755067873463583), np.float64(0.010517526305290707), np.float64(0.00955570960605477))",268.30602010323156
k3_L2_seed35,3,L2,35,0.2268555098881373,1.658333313097126,0.028741040242697115,"(np.float64(0.03479418180248423), np.float64(0.03708180373629317), np.float64(0.035901588300825134))",278.01747501441326
k3_L2_seed40,3,L2,40,0.3134375429482948,1.347389524853759,0.012556282373584285,"(np.float64(0.008755067873463583), np.float64(0.010517526305290709), np.float64(0.00955570960605477))",268.30602010323156
k3_L2_seed45,3,L2,45,0.2335698529620215,1.5354128897503372,0.022352575331952985,"(np.float64(0.02583268235706459), np.float64(0.02546748695720833), np.float64(0.025648784781503897))",261.51836484328686
k3_L2_seed50,3,L2,50,0.21171054054766394,1.649745146583258,0.019144830983390846,"(np.float64(0.02887645232842332), np.float64(0.028444453713945574), np.float64(0.028658825143889795))",278.99316771785794
k3_L2_seed55,3,L2,55,0.1989894514768151,1.7467525276485245,0.0228531949267165,"(np.float64(0.037072430993208484), np.float64(0.04384719216889066), np.float64(0.04017621294827055))",298.0559662123319
k3_L2_seed60,3,L2,60,0.2335698529620215,1.5354128897503372,0.022352575331952985,"(np.float64(0.02583268235706459), np.float64(0.025467486957208324), np.float64(0.02564878478150389))",261.51836484328686
k3_L2_seed65,3,L2,65,0.2923171542676017,1.3423724582034957,0.011260964138530411,"(np.float64(0.005967699993300378), np.float64(0.007407059136416037), np.float64(0.0066099293946242045))",273.26109329825863
k3_cosine_seed20,3,cosine,20,0.21910909827535857,1.7153802281694202,0.02539817256508915,"(np.float64(0.026153095897875712), np.float64(0.02767322141750412), np.float64(0.026891693492407606))",281.857687363707
k3_cosine_seed25,3,cosine,25,0.21897596465056254,1.716121307648437,0.02501894309866826,"(np.float64(0.025891859328726036), np.float64(0.027378534321108833), np.float64(0.026614451694446793))",281.8524580637199
k3_cosine_seed30,3,cosine,30,0.21910909827535857,1.7153802281694208,0.02539817256508915,"(np.float64(0.026153095897875712), np.float64(0.02767322141750412), np.float64(0.026891693492407606))",281.85768736370693
k3_cosine_seed35,3,cosine,35,0.2343759934848663,1.5496449343221024,0.02172800136635627,"(np.float64(0.02764952815407026), np.float64(0.02736262512795137), np.float64(0.027505328503176853))",262.5837264380805
k3_cosine_seed40,3,cosine,40,0.2330325252768755,1.5458015080296936,0.02348767610263752,"(np.float64(0.027603932566203224), np.float64(0.02725693575124467), np.float64(0.027429336775531846))",262.5506527363037
k3_cosine_seed45,3,cosine,45,0.2343759934848663,1.549644934322102,0.02172800136635627,"(np.float64(0.02764952815407026), np.float64(0.02736262512795137), np.float64(0.027505328503176853))",262.5837264380805
k3_cosine_seed50,3,cosine,50,0.2343759934848663,1.5496449343221024,0.02172800136635627,"(np.float64(0.02764952815407026), np.float64(0.02736262512795137), np.float64(0.027505328503176853))",262.5837264380805
k3_cosine_seed55,3,cosine,55,0.2343759934848663,1.5496449343221024,0.02172800136635627,"(np.float64(0.02764952815407026), np.float64(0.02736262512795137), np.float64(0.027505328503176853))",262.5837264380805
k3_cosine_seed60,3,cosine,60,0.31329387376896944,1.3468848361701549,0.01238882777894808,"(np.float64(0.0085160292237506), np.float64(0.010227963660260497), np.float64(0.009293818875116681))",268.36404932990564
k3_cosine_seed65,3,cosine,65,0.2343759934848663,1.5496449343221024,0.02172800136635627,"(np.float64(0.02764952815407026), np.float64(0.02736262512795137), np.float64(0.027505328503176853))",262.58372643808053
k4_L1_seed20,4,L1,20,0.22922734832237573,1.5854853171117225,0.021238628382524535,"(np.float64(0.038516073272815685), np.float64(0.03443841235592617), np.float64(0.03636328602055743))",186.590252480962
k4_L1_seed25,4,L1,25,0.23867994758570782,1.4679433671754913,0.021712183315010698,"(np.float64(0.039689729847262774), np.float64(0.033781375434435615), np.float64(0.03649798542490947))",176.10122478613104
k4_L1_seed30,4,L1,30,0.22941477247856049,1.5855722779319257,0.021400815550569902,"(np.float64(0.03897260836345734), np.float64(0.03481064346396199), np.float64(0.036774241877389695))",186.45967838496614
k4_L1_seed35,4,L1,35,0.2926590968472044,1.367851850267926,0.006194655977190588,"(np.float64(0.02294430380106539), np.float64(0.020400442436608823), np.float64(0.021597724733470044))",171.5112285366286
k4_L1_seed40,4,L1,40,0.23856309428057376,1.467531001229335,0.021516237765011673,"(np.float64(0.03936550966420614), np.float64(0.03349161399813246), np.float64(0.036191778874599234))",175.9737147433807
k4_L1_seed45,4,L1,45,0.23856309428057376,1.467531001229335,0.021516237765011673,"(np.float64(0.03936550966420614), np.float64(0.03349161399813246), np.float64(0.036191778874599234))",175.9737147433807
k4_L1_seed50,4,L1,50,0.15144298937434114,1.971278309004121,0.018800962286417817,"(np.float64(0.0384255630867796), np.float64(0.03435546860417234), np.float64(0.03627671099335672))",211.68846351165755
k4_L1_seed55,4,L1,55,0.2313823380333044,1.6135714313171994,0.022259722212700072,"(np.float64(0.035916286167090576), np.float64(0.03065994151912093), np.float64(0.03308061365859198))",180.77732406899176
k4_L1_seed60,4,L1,60,0.23856309428057376,1.467531001229335,0.021516237765011673,"(np.float64(0.03936550966420614), np.float64(0.03349161399813246), np.float64(0.036191778874599234))",175.9737147433807
k4_L1_seed65,4,L1,65,0.2374598044548026,1.4752799588477916,0.016894676312206296,"(np.float64(0.03942730315830949), np.float64(0.03363974447923791), np.float64(0.036304310811359916))",176.3365830720361
k4_L2_seed20,4,L2,20,0.262397820973019,1.3604174162522265,0.02628308378540575,"(np.float64(0.034688867493718724), np.float64(0.02772700756330148), np.float64(0.03081967497794527))",164.4539115930325
k4_L2_seed25,4,L2,25,0.2663938436905805,1.3653933179949749,0.022502991201189565,"(np.float64(0.03314402057755894), np.float64(0.026581081986454494), np.float64(0.02950196451780281))",164.35113881913773
k4_L2_seed30,4,L2,30,0.262397820973019,1.3604174162522265,0.02628308378540575,"(np.float64(0.034688867493718724), np.float64(0.02772700756330148), np.float64(0.03081967497794527))",164.4539115930325
k4_L2_seed35,4,L2,35,0.2556535606278435,1.3386267845636972,0.02131072696828957,"(np.float64(0.02996458168881763), np.float64(0.024540698628411215), np.float64(0.026982771741446917))",167.9117646424374
k4_L2_seed40,4,L2,40,0.2663938436905805,1.3653933179949749,0.022502991201189565,"(np.float64(0.03314402057755894), np.float64(0.026581081986454494), np.float64(0.02950196451780281))",164.35113881913773
k4_L2_seed45,4,L2,45,0.2436010821792232,1.4462477935635076,0.013778731980339519,"(np.float64(0.033572771172911776), np.float64(0.028430003559257976), np.float64(0.030788106115025606))",173.21838023646487
k4_L2_seed50,4,L2,50,0.2663938436905805,1.3653933179949749,0.022502991201189565,"(np.float64(0.03314402057755894), np.float64(0.026581081986454494), np.float64(0.02950196451780281))",164.35113881913773
k4_L2_seed55,4,L2,55,0.2351942177168876,1.5947044281364102,0.020436963311166498,"(np.float64(0.03741970686437194), np.float64(0.032052626136495455), np.float64(0.03452884975796024))",179.71575808906601
k4_L2_seed60,4,L2,60,0.26429839544048733,1.363641984494523,0.023849236883193774,"(np.float64(0.033715520976646714), np.float64(0.026983588526616163), np.float64(0.029976246849072026))",164.36949991990008
k4_L2_seed65,4,L2,65,0.2663938436905805,1.3653933179949749,0.022502991201189565,"(np.float64(0.03314402057755894), np.float64(0.026581081986454494), np.float64(0.02950196451780281))",164.35113881913773
k4_cosine_seed20,4,cosine,20,0.2447684357700193,1.4593459682129404,0.018193167067102847,"(np.float64(0.03529752996053082), np.float64(0.02978379232812103), np.float64(0.032307097184575584))",173.89841216051997
k4_cosine_seed25,4,cosine,25,0.311659419118131,1.343702160217226,0.005859144813523272,"(np.float64(0.02193218974214324), np.float64(0.019986847687775748), np.float64(0.02091437984798506))",171.028503115675
k4_cosine_seed30,4,cosine,30,0.23208628920764407,1.6058011817814628,0.022470486371711958,"(np.float64(0.034885178747213), np.float64(0.029760994296698415), np.float64(0.03212000206199038))",180.30540813069024
k4_cosine_seed35,4,cosine,35,0.3099733257823533,1.247175083353661,0.004439141763882918,"(np.float64(0.019263345902203403), np.float64(0.019085005437889963), np.float64(0.019173760980495502))",175.73610787610482
k4_cosine_seed40,4,cosine,40,0.23208628920764407,1.6058011817814628,0.022470486371711958,"(np.float64(0.034885178747213), np.float64(0.029760994296698415), np.float64(0.03212000206199038))",180.30540813069024
k4_cosine_seed45,4,cosine,45,0.2447684357700193,1.4593459682129404,0.018193167067102847,"(np.float64(0.035297529960530816), np.float64(0.02978379232812103), np.float64(0.03230709718457558))",173.89841216051997
k4_cosine_seed50,4,cosine,50,0.2681357082537101,1.363101643368957,0.011770378747593018,"(np.float64(0.025782869455449248), np.float64(0.021780587564879685), np.float64(0.02361334019973599))",169.7925418852659
k4_cosine_seed55,4,cosine,55,0.2447684357700193,1.4593459682129404,0.018193167067102847,"(np.float64(0.03529752996053082), np.float64(0.029783792328121037), np.float64(0.032307097184575584))",173.89841216051997
k4_cosine_seed60,4,cosine,60,0.27617213042379196,1.382132467017143,0.012820714732114645,"(np.float64(0.025053201506889784), np.float64(0.02050597302953162), np.float64(0.02255265946458284))",165.99875366180424
